	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"1"	"19.12.2024 12:26"	"Nis"	4791,5	2		0	"1"	""											"TID=DNT"
"2"	"26.11.2024 11:11"	"RASP"	4790,4	2	4051,9	3	"0"	"Over middel"	12,83	0,77	1,12			0,41	0,86	9,89			"Afv. 4.8 %, SW 31.19/QRev 4.34 TID=DNT"
"3"	"31.10.2024 10:16"	"RASP"	4768,4	2	2129,3	9	"0"	"God"	7,57	0,66	0,77			0,42	1,01	5,01			"Afv. 3.5 %, SW 31.19/QRev 4.34 TID=DNT"
"4"	"03.10.2024 12:40"	"kije"	4826,1	2	6085,2	6	"2"	"Middel"	9,04	1,23	1,52			0,55	1,15	11,10			"p6 udløb fra vejbro  stangmåling, gt 2, meget vand svært at se evt grøde., 6 tra"
"5"	"10.09.2024 13:05"	"kije"	4778,0	2	2000,4	3	"2"	"God"	12,94	0,66	0,93			0,23	0,73	8,57			"P3, GT 2,, Afv. 3.5 %, SW 31.19/QRev 4.34 TID=DNT"
"6"	"15.08.2024 09:37"	"kije"	4808,2	2	2200,3	3	"4"	"Over middel"	13,16	0,94	1,20			0,18	0,67	12,41			"vademåling, gt4,, Afv. 5.4 %, SW 31.19/QRev 4.34 TID=DNT"
"7"	"04.07.2024 09:57"	"kije"	4787,6	2	2148,4	3	"4"	"Over middel"	13,53	0,73	1,01			0,22	0,69	9,91			"p3, gt4 vademåling, 6 trans, Afv. 5.2 %, SW 31.19/QRev 4.34 TID=DNT"
"8"	"11.06.2024 10:05"	"kije"	4803,7	2	4345,5	3	"2"	"Over middel"	13,63	0,92	1,21			0,35	0,76	12,50			"p3, gt2,, Afv. 4.9 %, SW 31.19/QRev 4.34 TID=DNT"
"9"	"07.05.2024 10:41"	"kije"	4767,0	2	3196,7	3	"0"	"Over middel"	12,77	0,60	0,86			0,42	0,93	7,67			"p3, gt0, vade, Afv. 5.3 %, SW 31.19/QRev 4.34 TID=DNT"
"10"	"10.04.2024 10:15"	"kije"	4800,2	2	7511,4	6	"0"	"Under middel"	9,66	1,08	1,58			0,72	1,56	10,45			"p6, gt0, stang, Afv. 7.5 %, SW 31.19/QRev 4.34 TID=DNT"
"11"	"29.02.2024 12:28"	"kije"	4789,8	2	5896,3	6	"0"	"Middel"	8,46	1,00	1,26			0,70	1,47	8,48			"p6, gt0, stang, 6 trans, Afv. 6.3 %, SW 31.19/QRev 4.34 TID=DNT"
"12"	"30.01.2024 12:38"	"kije"	4813,5	2	8623,9	6	"0"	"Ringe"	10,28	1,18	1,57			0,71	1,52	12,17			"p6, gt0, stang, 6 trans, Afv. 9.4 %, SW 31.19/QRev 4.34 TID=DNT"
"13"	"18.01.2024 10:22"	"kije"	4791,2	2	5576,9	4	"1"	"Middel"	8,73	0,99	1,28			0,65	1,40	8,60			"p3, gt1, vademåling, 6 trans, Afv. 6.0 %, SW 31.19/QRev 4.34 TID=DNT"
"14"	"23.11.2023 11:19"	"kije"	4825,0	2	8332,6	6	"0"	"Middel"	9,55	1,25	1,62			0,70	1,41	11,97			"p6, stang gt0, Afv. 5.8 %, SW 31.19/QRev 4.34 TID=DNT"
"15"	"31.10.2023 09:39"	"kije"	4851,0	2	10919,5	6	"1"	"Middel"	9,57	1,49	1,87			0,77	1,45	14,27			"P6 bromåling udløb, gt1, stangmåling, Afv. 5.5 %, SW 31.19/QRev 4.34 TID=DNT"
"16"	"26.09.2023 10:59"	"frhj"	4796,3	2	2816,5	3	"3"	"Middel"	13,87	0,82	1,11			0,25	0,47	11,32			"Afv. 6.7 %, SW 1.33/QRev 4.34 RS52106007 - MJK TID=DNT"
"17"	"26.09.2023 10:09"	"frhj"	4796,5	2	2754,8	3	"3"	"Middel"	13,70	0,83	1,14			0,24	0,74	11,42			"Afv. 5.7 %, SW 31.19/QRev 4.34 TID=DNT"
"18"	"26.09.2023 09:31"	"Nis"	4796,3	2	2522,7	7	"2"	"Middel"	13,55	0,83	1,11	0,78	0,27	0,23	0,36	11,18	14,29		"TID=DNT"
"19"	"06.09.2023 10:39"	"kije"	4784,3	2	1545,4	3	"4"	"Over middel"	12,95	0,72	1,00			0,16	0,81	9,39			"p3, vademåling gt4, 6 trans, Afv. 4.9 %, SW 31.19/QRev 4.34 TID=DNT"
"20"	"09.08.2023 09:17"	"kije"	4801,1	2	1727,0	3	"3"	"Over middel"	13,36	0,89	1,16			0,15	0,71	11,87			"GT2    vind påvirker måling, 6 trans, Afv. 5.3 %, SW 31.19/QRev 4.34 TID=DNT"
"21"	"06.07.2023 07:38"	"kije"	4788,1	2	1896,6	3	"2"	"Over middel"	13,15	0,77	1,06			0,19	0,74	10,11			"p3, gt 2, vademåling, Afv. 4.7 %, SW 31.19/QRev 4.34 TID=DNT"
"22"	"21.06.2023 08:59"	"kije"	4781,5	2	920,4	3	"5"	"Ringe"	12,88	0,70	0,97			0,10	0,79	8,97			"GT5, p3, 6 trans, Afv. 8.2 %, SW 31.19/QRev 4.34 TID=DNT"
"23"	"26.05.2023 10:32"	"kije"	4766,4	2	1143,3	3	"1"	"Over middel"	12,54	0,58	0,82			0,16	1,02	7,23			"GT1, Vademåling outside 52,3 start skala  52,4 slut, 6 trans, Afv. 5.3 %, SW 31."
"24"	"18.04.2023 11:56"	"kije"	4771,3	2	3250,8	3	"1"	"God"	13,05	0,61	0,90			0,41	0,88	8,01			"gt1, Afv. 3.5 %, SW 31.16/QRev 4.27 TID=DNT"
"25"	"31.03.2023 07:58"	"kije"	4783,8	2	4856,4	3	"0"	"God"	13,65	0,72	1,04			0,49	1,01	9,89			", Afv. 3.5 %, SW 31.16/QRev 4.27 TID=DNT"
"26"	"02.03.2023 14:04"	"kije"	4757,6	2	2372,3	3	"0"	"God"	11,93	0,53	0,78			0,37	0,95	6,38			"P3, Vademåling, gt0, Afv. 4.3 %, SW 31.16/QRev 4.27 TID=DNT"
"27"	"31.01.2023 11:46"	"kije"	4773,3	2	3775,0	3	"0"	"Over middel"	12,92	0,64	0,92			0,45	0,96	8,32			", Afv. 4.5 %, SW 31.16/QRev 4.27 TID=DNT"
"28"	"04.01.2023 14:19"	"kije"	4820,0	2	8532,7	3	"0"	"Over middel"	13,41	1,09	1,38			0,58	1,15	14,62			"gt0,, Afv. 4.8 %, SW 31.16/QRev 4.27 TID=DNT"
"29"	"06.12.2022 13:54"	"kije"	4758,8	2	1735,6	3	"0"	"Over middel"	12,70	0,53	0,73			0,26	0,92	6,77			", 6 trans, Afv. 4.6 %, SW 31.16/QRev 4.27 TID=DNT"
"30"	"24.11.2022 09:26"	"kije"	4756,5	2	1524,8	3	"1"	"Middel"	12,05	0,51	0,72			0,25	0,92	6,19			"P3, gt1 vademåling, 6 trans, Afv. 6.2 %, SW 31.16/QRev 4.27 TID=DNT"
"31"	"26.10.2022 08:51"	"kije"	4766,1	2	1943,2	3	"2"	"Middel"	12,94	0,59	0,79			0,25	0,79	7,64			", Afv. 6.6 %, SW 31.16/QRev 4.27 TID=DNT"
"32"	"11.10.2022 12:08"	"kije"	4758,5	2	1298,1	3	"3"	"Over middel"	12,70	0,52	0,72			0,20	0,93	6,60			"GT 5, p3, 6 trans, Afv. 5.1 %, SW 31.16/QRev 4.27 TID=DNT"
"33"	"14.09.2022 11:11"	"kije"	4763,7	2	1366,2	3	"3"	"God"	12,89	0,56	0,77			0,19	0,74	7,16			"GT, 3, 6 trans, Afv. 4.2 %, SW 31.16/QRev 4.27 TID=DNT"
"34"	"17.08.2022 08:57"	"kije"	4774,2	2	847,1	3	"3"	"Middel"	13,42	0,63	0,86			0,10	0,95	8,42			"gt 3, p3, Afv. 6.4 %, SW 31.16/QRev 4.27 TID=DNT"
"35"	"21.07.2022 08:59"	"kije"	4765,8	2	837,6	3	"4"	"Middel"	12,83	0,57	0,78			0,12	0,83	7,28			"vademåling gt4, 6 trans, Afv. 6.5 %, SW 31.16/QRev 4.27 TID=DNT"
"36"	"08.06.2022 09:14"	"kije"	4775,7	2	1822,2	8	"3"	"Over middel"	12,31	0,69	0,93			0,21	0,74	8,51			"gt2, Afv. 4.8 %, SW 31.16/QRev 4.26 TID=DNT"
"37"	"29.04.2022 06:54"	"kije"	4753,3	2	1404,1	8	"0"	"Over middel"	11,64	0,52	0,72			0,23	0,88	6,02			"p8, Afv. 4.8 %, SW 31.16/QRev 4.26 TID=DNT"
"38"	"06.04.2022 11:07"	"kije"	4757,6	2	2376,3	8	"0"	"Middel"	11,37	0,59	0,78			0,36	0,93	6,66			"p8, gt 0, Afv. 6.1 %, SW 31.16/QRev 4.26  meget vind påvirkning blæser med strøm"
"39"	"09.03.2022 11:41"	"kije"	4765,2	2		0	"0"	""											"vandprøve TID=DNT"
"40"	"04.03.2022 09:53"	"kije"	4778,3	2	4460,7	8	"0"	"God"	12,22	0,73	0,95			0,50	1,07	8,96			"P8, gt0, s1, Afv. 4.0 %, SW 31.16/QRev 4.26 TID=DNT"
"41"	"08.02.2022 11:44"	"kije"	4803,4	2	7115,1	3	"0"	"Over middel"	12,42	1,03	1,37			0,56	1,12	12,78			"p3 yderlige 10 m os da der ligger et træ midt i profil3,  gt0, Afv. 5.3 %, SW 31"
"42"	"07.01.2022 09:29"	"kije"	4790,7	2	5431,1	3	"1"	"God"	13,24	0,82	1,09			0,50	1,11	10,92			"gt1  p3, Afv. 3.6 %, SW 31.16/QRev 4.26 TID=DNT"
"43"	"24.11.2021 11:00"	"kije"	4760,8	2	2043,0	3	"0"	"God"	11,70	0,55	0,77			0,32	0,95	6,47			"P3, gt 0, Afv. 4.0 %, SW 31.16/QRev 4.26 TID=DNT"
"44"	"18.10.2021 07:33"	"kije"	4759,9	2	1581,8	3	"2"	"Middel"	11,58	0,53	0,75			0,26	0,90	6,19			"p8, GT1,, 6 trans, Afv. 6.2 %, SW 31.16/QRev 4.26 TID=DNT"
"45"	"01.09.2021 12:36"	"frhj"	4761,5	2	1267,7	8	"3"	"Middel"	11,75	0,54	0,75	0,52	0,31	0,20	0,31	6,38	12,23		"TID=DNT"
"46"	"01.09.2021 12:30"	"kije"	4761,5	2	1120,0	3	"3"	"Middel"	11,45	0,54	0,75			0,18	0,99	6,15			"p3  gt 3, 6 trans, Afv. 5.9 %, SW 31.16/QRev 4.16 TID=DNT"
"47"	"01.09.2021 11:18"	"kije"	4761,5	2	1138,4	3	"3"	"God"	11,75	0,54	0,76	0,52	0,28	0,18	0,28	6,34	12,22		"FW:V204(7) OTT=1151.5 TID=DNT"
"48"	"01.09.2021 10:44"	"kije"	4761,4	2	1129,0	3	"3"	"Middel"	11,53	0,53	0,74			0,18	0,91	6,17			"gt 3  p3  test2, Afv. 5.5 %, SW 31.16/QRev 4.16 TID=DNT"
"49"	"01.09.2021 10:31"	"frhj"	4761,4	2	1262,8	8	"3"	"Middel"	11,75	0,54	0,76	0,52	0,30	0,20	0,34	6,39	12,23		"TID=DNT"
"50"	"01.09.2021 09:12"	"kije"	4761,4	2	1122,2	3	"3"	"God"	11,75	0,54	0,75	0,52	0,27	0,18	0,31	6,35	12,23		"FW:V204(7) OTT=1145.7 TID=DNT"
"51"	"01.09.2021 08:33"	"frhj"	4761,6	2	1238,7	8	"3"	"Middel"	11,75	0,54	0,76	0,52	0,30	0,19	0,32	6,37	12,23		"TID=DNT"
"52"	"01.09.2021 08:25"	"kije"	4761,6	2	1216,0	3	"3"	"Under middel"	11,58	0,53	0,74			0,20	0,90	6,17			"gt3  p3, 6 trans, Afv. 7.7 %, SW 31.16/QRev 4.16 TID=DNT"
"53"	"01.09.2021 06:13"	"kije"	4761,6	2	1120,9	3	"3"	"God"	11,75	0,54	0,76	0,52	0,27	0,18	0,31	6,36	12,23		"FW:V204(7) OTT=1139.8 TID=DNT"
"54"	"06.08.2021 08:32"	"kije"	4772,5	2	1147,0	3	"5"	"Meget ringe (>10%)"	11,82	0,62	0,84			0,16	0,79	7,34			"GT 2,, P3, Afv. 11.1 %, SW 31.16/QRev 4.16  vind blæser omstrøms åen TID=DNT"
"55"	"08.07.2021 11:04"	"kije"	4767,4	2	1064,0	3	"1"	"Middel"	11,89	0,58	0,80			0,16	0,94	6,85			"gt1, grødeskåret os logger/transekt  P3, 6 trans, Afv. 6.3 %, SW 31.16/QRev 4.16"
"56"	"09.06.2021 16:09"	"kije"	4784,8	2	1671,0	3	"3"	"Middel"	12,79	0,71	0,97			0,18	0,74	9,09			"GT3 P3, Afv. 6.4 %, SW 31.16/QRev 4.16 TID=DNT"
"57"	"09.06.2021 15:52"	"kije"	4784,8	2	1723,8	3	"3"	"Middel"	13,00	0,71	0,97	0,68	0,24	0,19	0,28	9,20	13,63		"TID=DNT"
"58"	"09.06.2021 14:30"	"kije"	4784,8	2	1569,1	3	"3"	"God"	13,00	0,71	0,96	0,68	0,22	0,17	0,28	9,20	13,62		"FW:V200(7) OTT=1602.6 TID=DNT"
"59"	"09.06.2021 13:17"	"kije"	4784,8	2	1666,0	3	"3"	"Over middel"	12,99	0,71	0,97			0,18	0,75	9,20			"gt3  p3, Afv. 4.6 %, SW 31.16/QRev 4.16 TID=DNT"
"60"	"09.06.2021 13:05"	"kije"	4784,8	2	1709,8	3	"3"	"Middel"	13,00	0,71	0,97	0,68	0,24	0,19	0,26	9,20	13,63		"TID=DNT"
"61"	"09.06.2021 11:39"	"kije"	4784,8	2	1563,9	3	"3"	"God"	13,00	0,71	0,96	0,68	0,22	0,17	0,26	9,19	13,61		"FW:V200(7) OTT=1590.1 TID=DNT"
"62"	"09.06.2021 11:12"	"kije"	4784,8	2	1675,0	3	"3"	"Over middel"	13,00	0,71	0,97			0,18	0,75	9,20			"GT3,  P3, Afv. 5.1 %, SW 31.16/QRev 4.16 TID=DNT"
"63"	"09.06.2021 11:03"	"kije"	4784,8	2	1730,7	3	"3"	"Middel"	13,00	0,71	0,97	0,67	0,24	0,19	0,27	9,21	13,64		"TID=DNT"
"64"	"09.06.2021 08:00"	"kije"	4784,7	2	1589,4	3	"3"	"God"	13,00	0,71	0,97	0,67	0,22	0,17	0,27	9,21	13,65		"FW:V200(7) OTT=1635.9 TID=DNT"
"65"	"14.05.2021 10:52"	"kije"	4780,0	2	2939,0	3	"3"	"Over middel"	13,55	0,65	0,93			0,34	0,83	8,77			"GT3   P3, Afv. 5.0 %, SW 31.16/QRev 4.16 TID=DNT"
"66"	"20.04.2021 14:01"	"kije"	4754,6	2	1630,0	3	"1"	"God"	11,75	0,47	0,70			0,30	0,91	5,49			"P3  gt1, Afv. 4.3 %, SW 31.16/QRev 4.16 TID=DNT"
"67"	"20.04.2021 13:44"	"frhj"	4754,6	2	1814,9	3	"1"	"Middel"	11,70	0,47	0,69	0,47	0,54	0,33	0,47	5,55	11,91		"TID=DNT"
"68"	"20.04.2021 12:40"	"kije"	4754,6	2	1685,1	3	"1"	""	11,70	0,48	0,69	0,46	0,51	0,30	0,43	5,56	12,04		"FW:V200(7) OTT=1730.1 TID=DNT"
"69"	"20.04.2021 11:13"	"kije"	4754,6	2	1609,0	3	"1"	"God"	11,70	0,47	0,70			0,30	0,89	5,44			"p3  GT1, Afv. 4.0 %, SW 31.16/QRev 4.16 TID=DNT"
"70"	"20.04.2021 10:58"	"frhj"	4754,6	2	1793,8	3	"1"	"Middel"	11,70	0,47	0,69	0,47	0,54	0,32	0,47	5,55	11,91		"TID=DNT"
"71"	"20.04.2021 09:45"	"kije"	4754,6	2	1611,9	3	"1"	""	11,70	0,48	0,68	0,46	0,48	0,29	0,44	5,57	12,04		"FW:V200(7) OTT=1636.4 TID=DNT"
"72"	"20.04.2021 09:16"	"kije"	4754,6	2	1668,0	3	"1"	"God"	11,70	0,46	0,70			0,31	0,95	5,43			"P3, gt1, Afv. 3.7 %, SW 31.16/QRev 4.16 TID=DNT"
"73"	"20.04.2021 09:10"	"frhj"	4754,6	2	1765,5	3	"1"	"Middel"	11,70	0,47	0,69	0,47	0,53	0,32	0,48	5,55	11,90		"TID=DNT"
"74"	"20.04.2021 06:38"	"kije"	4754,6	2	1590,1	3	"1"	""	11,70	0,48	0,69	0,46	0,48	0,28	0,43	5,58	12,04		"FW:V200(7) OTT=1640.6 TID=DNT"
"75"	"09.03.2021 10:06"	"kije"	4752,6	2	1738,0	3	"0"	"God"	12,48	0,44	0,68			0,32	0,89	5,43			"gt0,, p3, Afv. 4.2 %, SW 31.16/QRev 4.16 TID=DNT"
"76"	"03.02.2021 13:26"	"kije"	4761,9	2	2314,0	3	"1"	"Over middel"	12,93	0,50	0,76			0,36	0,93	6,49			"P3 gt 0  s2, Afv. 4.5 %, SW 31.16/QRev 4.16 TID=DNT"
"77"	"20.01.2021 09:34"	"kije"	4785,2	2	4374,0	3	"0"	"Middel"	13,39	0,72	1,01			0,45	0,98	9,69			"P3, S2; GT 0, Afv. 5.5 %, SW 31.16/QRev 4.16 TID=DNT"
"78"	"08.12.2020 13:39"	"kije"	4761,2	2	1741,0	3	"1"	"Over middel"	12,86	0,49	0,75			0,28	0,88	6,30			"P3, gt1, Afv. 5.0 %, SW 31.16/QRev 4.16 TID=DNT"
"79"	"10.11.2020 12:12"	"kije"	4771,3	2	2317,0	3	"4"	"Middel"	13,23	0,57	0,84			0,30	0,82	7,60			"p3, gt4, Afv. 5.5 %, SW 31.16/QRev 4.16 TID=DNT"
"80"	"14.10.2020 10:43"	"kije"	4761,6	2	1233,0	3	"4"	"Over middel"	12,85	0,48	0,73			0,20	0,90	6,17			"p3  gt4  gruset, Afv. 5.3 %, SW 31.16/QRev 4.16 TID=DNT"
"81"	"16.09.2020 10:58"	"kije"	4778,5	2	1236,0	3	"4"	"Over middel"	13,47	0,62	0,90			0,15	0,82	8,34			"GT 4, p3, 6 trans, Afv. 4.9 %, SW 31.16/QRev 4.16 TID=DNT"
"82"	"19.08.2020 10:50"	"kije"	4776,6	2	1070,0	3	"4"	"Middel"											"mmt fil tilsyneladende korrupt kan ikke exportere i qrev   6,3% TID=DNT"
"83"	"30.07.2020 07:40"	"kije"	4775,2	2	1284,0	3	"4"	"Over middel"	12,94	0,61	0,86			0,16	0,78	7,84			"p 3   gt 4, Afv. 4.8 %, SW 31.16/QRev 4.15 TID=DNT"
"84"	"24.06.2020 09:18"	"kije"	4758,9	2	1142,9	3	"3"	"Ringe"	12,20	0,48	0,71			0,19	0,87	5,87			"p3 gt3 s2  måling kørt i vinter tid, rettet til i bifrost, Afv. 8.9* %, SW 31.16"
"85"	"27.05.2020 11:17"	"kije"	4753,3	2	1220,4	3	"1"	"God"	12,40	0,44	0,68			0,22	0,88	5,44			"gt 1, p3, Afv. 4.3* %, SW 31.16/3.43 TID=DNT"
"86"	"04.05.2020 11:34"	"kije"	4757,2	2	2117,9	3	"0"	"Over middel"	13,10	0,48	0,74			0,34	0,94	6,31			"gt0 p3,, Afv. 4.7* %, SW 31.16/3.43 TID=DNT"
"87"	"06.04.2020 07:23"	"kije"	4755,1	2	2193,0	3	"0"	"Over middel"	12,97	0,47	0,72			0,36	0,94	6,10			"p3  gt 0, Afv. 5.2* %, SW 31.16/3.43 TID=DNT"
"88"	"04.03.2020 11:21"	"kije"	4811,3	2	8461,1	3	"0"	"Over middel"	13,64	0,98	1,28			0,64	1,26	13,32			"gt0, Afv. 4.7 %, SW 31.16/3.43 TID=DNT"
"89"	"07.02.2020 08:34"	"kije"	4773,2	2	3848,0	3	"0"	"Over middel"	12,80	0,63	0,91			0,47		8,10			"måling i UTC"
"90"	"14.01.2020 13:14"	"kije"	4800,0	2	6690,0	3	"0"	"Over middel"	13,20	0,87	1,16			0,58		11,50			"Qrev 3,7% over middel"
"91"	"17.12.2019 08:17"	"kije"	4803,8	2	6926,0	3	"1"	"Middel"	13,40	0,92	1,19			0,56		12,30			"Qrev 5,4 middel  tider er i UTC"
"92"	"21.11.2019 09:18"	"kije"	4784,9	2	4492,0	3	"1"	"Over middel"	13,10	0,71	1,01			0,48		9,30			"Qrev 4,5 % over middel  tider i UTC"
"93"	"16.10.2019 10:15"	"kije"	4830,4	2	8442,0	3	"2"	"Over middel"	13,30	1,14	1,45			0,56		15,20		11,40	"4,0% qrev god måling    ovenstående tider er UTC tider"
"94"	"18.09.2019 08:51"	"kije"	4767,8	2	1721,0	9	"3"	"Under middel"	7,60	0,62	0,74			0,37		4,70			"6,3 ikke så god en måling, UTC tider"
"95"	"20.08.2019 09:29"	"KIJE"	4767,7	2	1281,3	9	"3"	""	7,60	0,62	0,69	0,54	0,41	0,27	0,65	4,67	8,63		"ott mf pro  1287 lps ;Version  v1.06. Starttid rettet fra 10:17 til 09:29"
"96"	"09.07.2019 12:28"	"KIJE"	4764,6	2	927,7	9	"1"	""	7,59	0,57	0,67	0,51	0,33	0,21	0,53	4,35	8,54		"ott mf pro  939.9 lps ;Version  v1.06    (grødeskæring 3/7 -4/7 )"
"97"	"20.06.2019 10:32"	"kije"	4786,0	2	1174,0	9	"3"	"Over middel"	7,70	0,81	0,93			0,19		6,20		15,40	"user 3,9%"
"98"	"29.05.2019 06:32"	"kije"	4768,7	2	1147,0	9	"2"	"Middel"	7,60	0,63	0,74			0,24		4,80		9,70	"user 5,8 middel"
"99"	"08.05.2019 06:08"	"kije"	4760,5	2	1177,0	9	"0"	"Under middel"	7,60	0,54	0,67			0,29		4,10		8,00	"user6,3 % under middel/ spuling foran brønd logger går fra 44,2 til 42,9cm (0706"
"100"	"26.03.2019 10:48"	"kije"	4773,7	2	3550,0	9	"0"	"Under middel"	7,60	0,67	0,80			0,70		5,10		6,00	"user qrev 6,3. Vst ændret fra 45,8 til 54,5"
"101"	"21.02.2019 08:42"	"kije"	4765,3	2	2820,0	9	"1"	"Over middel"	7,60	0,58	0,73			0,63	1,83	4,40		6,70	"user Qrev 3,7. Afvigelse=0.7%     renset lidt sand væk fra 110mm rør ind til sen"
"102"	"04.01.2019 10:24"	"kije"	4757,5	2	1942,0	9	"1"	"Under middel"	7,50	0,51	0,65			0,51	1,85	3,80		4,40	"Afvigelse=1.8%. User 5,7%. vp nej."
"103"	"14.12.2018 08:53"	"kije"	4765,1	2	2569,0	9	"1"	"Middel"	7,50	0,59	0,72			0,59	1,91	4,40		4,30	"winriv2569  qrev 2569  user 3,9%"
"104"	"14.11.2018 11:13"	"kije"	4757,6	2	1685,0	9	"3"	"Middel"	7,60	0,54	0,65			0,41	1,95	4,10		8,80	"q rev user 5,4%"
"105"	"17.10.2018 06:25"	"kije"	4753,1	2	1192,0	9	"3"	"Middel"	7,50	0,49	0,62			0,33	1,28	3,70		9,90	"q rev user 4,3%"
"106"	"20.09.2018 07:01"	"Kije"	4760,3	2	1424,0	9	"4"	"Middel"	7,60	0,54	0,70			0,34	1,75	4,10		13,60	"std afv 1,48 %"
"107"	"21.08.2018 06:10"	"Kije"	4762,9	2	1131,0	9	"5"	"Middel"	7,70	0,57	0,73			0,26	1,87	4,40		12,50	"std 3,25"
"108"	"24.07.2018 08:00"	"Kije"	4779,4	2	857,0	9	"6"	"Over middel"	7,60	0,72	0,86			0,16	2,44	5,50		18,30	"std afv, 2,26,    der bliver ikke slået grøde mellem Aastedbro og brestenbro"
"109"	"20.06.2018 07:00"	"Kije"	4773,5	2	1009,0	9	"5"	"Over middel"	7,60	0,67	0,81			0,20	1,54	5,10		13,20	"std afv 2,69%"
"110"	"15.05.2018 07:00"	"Kije"	4759,9	2	1493,0	9	"2"	"Over middel"	7,70	0,52	0,66			0,38	1,41	4,00		14,20	"std afv 2,88"
"111"	"24.04.2018 07:51"	"Kije"	4754,4	2	1663,0	9	"1"	"Over middel"	7,60	0,46	0,59			0,48	1,69	3,50		9,60	"std afv 2,5_%  renset brønd spuling  rekalib af sensor, niveau for chatter  fald"
"112"	"19.03.2018 09:30"	"Kije"	4762,2	2	2917,0	9	"0"	"God"	7,70	0,55	0,68			0,70	1,73	4,20		2,50	"Std afv 0,98%"
"113"	"05.02.2018 07:00"	"Kije"	4796,2	2	6301,0	2	"1"	"God"	7,30	0,81	1,03			1,08	2,07	5,90		1,40	"std afv 1,69%"
"114"	"03.01.2018 07:00"	"Kije"	4815,7	2	8037,0	2	"1"	"Over middel"	8,10	0,94	1,22			1,06	1,91	7,60		3,60	"std afv 2,27%  kalib af chatter"
"115"	"15.12.2017 06:50"	"Kije"	4792,1	2	4643,0	2	"1"	"God"	7,30	0,78	0,96			0,82	1,47	5,70			"std afv 1,08%"
"116"	"13.11.2017 11:01"	"Kije"	4792,4	2	3520,0	2	"2"	"Middel"	7,60	0,78	0,97			0,60	1,47	5,90		5,10	"std afv 2,7%"
"117"	"27.10.2017 07:18"	"Kije"	4815,3	2	4752,0	2	"2"	"Over middel"	8,40	0,89	1,20			0,64	1,35	7,50		10,00	"std afv 1,28%"
"118"	"20.09.2017 06:41"	"Kije"	4837,2	2	3120,0	2	"4"	"Over middel"	9,10	1,02	1,80			0,34	1,04	9,30		11,80	"STD af 0,59%"
"119"	"23.08.2017 06:50"	"Kije"	4839,6	2	1970,0	2	"6"	"Under middel"	9,00	1,07	1,44			0,21	1,23	9,60		13,00	"std afv2,34 %"
"120"	"26.07.2017 07:50"	"Kije"	4817,9	2	1218,0	2	"6"	"Middel"	6,80	1,07	1,23			0,17	1,28	7,30		14,90	"std afv 2,56%"
"121"	"14.06.2017 11:44"	"Kije"	4807,6	2	2370,0	2	"3"	"Over middel"	7,80	1,00	1,11			0,31	1,29	7,80			"std afv 0,67 %  fin måling"
"122"	"09.05.2017 08:22"	"Kije"	4767,5	2	1519,0	0	"3"	"Middel"	7,60	0,61	0,92			0,33	1,63	4,60			"Std afv. 2,11%"
"123"	"06.04.2017 08:43"	"Kije"	4763,6	2	2246,0	6	"1"	"Middel"	7,80	0,58	0,71			0,50	1,37	4,50		6,50	"selve  Q måling foretaget som vademåling under vejbroen. std afv 3,28%"
"124"	"10.03.2017 08:40"	"Kije"	4776,4	2	3870,0	6	"0"	"Middel"	13,50	0,75	0,94			0,38	1,21	10,10			"afv: 3,32% målt ved vor RM (chatter) som vade måling"
"125"	"10.02.2017 08:24"	"kije"	4763,3	2		0	""	"Over middel"											""
"126"	"03.02.2017 10:38"	"Kije"	4763,4	2	2308,0	6	"1"	"Middel"	9,60	0,92	1,54			0,26	1,38	8,80		4,40	"Største afv 4,27%  måling ca 4-5 m NS bro chatter står yderliger ca 30m NS"
"127"	"27.01.2017 17:39"	"nirs"	4765,6	2		0	""	"Middel"											""
"128"	"12.01.2017 12:22"	"kjbo"	4794,5	2	5440,0	6	"1-2"	"Middel"	9,00	0,88	1,15			0,69	1,52	7,90			"StreamPro"
"129"	"17.12.2016 13:00"	"towi"	4774,6	2	3260,0	0	"0"	"God"	9,60	0,66	0,95			0,52	1,21	6,30			"Skala nr. rettet fra 10 til 2  af lajuh"
"130"	"18.11.2016 09:54"	"towi"	4792,7	2	3780,0	0	"0"	"God"	8,90	0,85	1,08			0,50	1,24	7,60			""
"131"	"25.10.2016 08:23"	"towi"	4800,8	2	3300,0	0	"0"	"God"	10,00	0,83	1,15			0,40	1,02	8,30			""
"132"	"08.09.2016 13:46"	"towi"	4799,5	2	1240,0	0	"6"	"God"	7,80	0,82	1,00			0,19	0,71	6,40			""
"133"	"12.08.2016 10:35"	"towi"	4802,6	2	1080,0	0	"5"	"Middel"	8,10	0,81	1,03			0,16	0,94	6,60			""
"134"	"01.07.2016 12:15"	"towi"	4795,8	2	1770,0	0	"4"	"Middel"	7,40	0,80	0,96			0,30	1,45	5,90			""
"135"	"17.06.2016 08:37"	"towi"	4777,9	2	1250,0	0	"4"	""	7,50	0,65	0,80			0,26	1,98	4,90			""
